Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Pipilo erythrophthalmus,Eastern Towhee,0.7748,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
15.0,18.0,Pipilo erythrophthalmus,Eastern Towhee,0.9313,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
21.0,24.0,Piranga olivacea,Scarlet Tanager,0.3319,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
24.0,27.0,Pipilo erythrophthalmus,Eastern Towhee,0.4195,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
24.0,27.0,Setophaga pinus,Pine Warbler,0.2969,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
30.0,33.0,Pipilo erythrophthalmus,Eastern Towhee,0.7673,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
33.0,36.0,Pipilo erythrophthalmus,Eastern Towhee,0.9263,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
36.0,39.0,Dumetella carolinensis,Gray Catbird,0.5698,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
42.0,45.0,Setophaga pinus,Pine Warbler,0.3443,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
54.0,57.0,Empidonax virescens,Acadian Flycatcher,0.2719,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
66.0,69.0,Baeolophus bicolor,Tufted Titmouse,0.5530,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
69.0,72.0,Setophaga pinus,Pine Warbler,0.5485,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
75.0,78.0,Baeolophus bicolor,Tufted Titmouse,0.4829,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
78.0,81.0,Setophaga pinus,Pine Warbler,0.6084,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
84.0,87.0,Baeolophus bicolor,Tufted Titmouse,0.2833,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
87.0,90.0,Setophaga pinus,Pine Warbler,0.6146,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
93.0,96.0,Pipilo erythrophthalmus,Eastern Towhee,0.5650,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
93.0,96.0,Corvus brachyrhynchos,American Crow,0.2533,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
96.0,99.0,Baeolophus bicolor,Tufted Titmouse,0.6259,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
99.0,102.0,Pipilo erythrophthalmus,Eastern Towhee,0.9512,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
105.0,108.0,Baeolophus bicolor,Tufted Titmouse,0.6318,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
108.0,111.0,Setophaga pinus,Pine Warbler,0.7975,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
114.0,117.0,Setophaga citrina,Hooded Warbler,0.5363,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
126.0,129.0,Setophaga pinus,Pine Warbler,0.9468,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
129.0,132.0,Setophaga pinus,Pine Warbler,0.8057,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
132.0,135.0,Pipilo erythrophthalmus,Eastern Towhee,0.2996,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
141.0,144.0,Sitta pusilla,Brown-headed Nuthatch,0.2532,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
183.0,186.0,Pipilo erythrophthalmus,Eastern Towhee,0.3600,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260416_061102.wav
