Start (s),End (s),Scientific name,Common name,Confidence,File
30.0,33.0,Cardinalis cardinalis,Northern Cardinal,0.4584,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
189.0,192.0,Setophaga pinus,Pine Warbler,0.4840,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
252.0,255.0,Pipilo erythrophthalmus,Eastern Towhee,0.2505,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
267.0,270.0,Cardinalis cardinalis,Northern Cardinal,0.6108,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
276.0,279.0,Cardinalis cardinalis,Northern Cardinal,0.3832,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
282.0,285.0,Setophaga pinus,Pine Warbler,0.8628,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
285.0,288.0,Cardinalis cardinalis,Northern Cardinal,0.5176,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
288.0,291.0,Cardinalis cardinalis,Northern Cardinal,0.4162,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
294.0,297.0,Cardinalis cardinalis,Northern Cardinal,0.5718,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
303.0,306.0,Cardinalis cardinalis,Northern Cardinal,0.2778,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
327.0,330.0,Pipilo erythrophthalmus,Eastern Towhee,0.5058,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
330.0,333.0,Pipilo erythrophthalmus,Eastern Towhee,0.2721,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
333.0,336.0,Pipilo erythrophthalmus,Eastern Towhee,0.3600,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
336.0,339.0,Pipilo erythrophthalmus,Eastern Towhee,0.8147,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
339.0,342.0,Pipilo erythrophthalmus,Eastern Towhee,0.3674,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
342.0,345.0,Pipilo erythrophthalmus,Eastern Towhee,0.6581,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
345.0,348.0,Pipilo erythrophthalmus,Eastern Towhee,0.4910,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
348.0,351.0,Pipilo erythrophthalmus,Eastern Towhee,0.3758,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
351.0,354.0,Pipilo erythrophthalmus,Eastern Towhee,0.3820,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
354.0,357.0,Pipilo erythrophthalmus,Eastern Towhee,0.5451,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
357.0,360.0,Pipilo erythrophthalmus,Eastern Towhee,0.4998,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
360.0,363.0,Pipilo erythrophthalmus,Eastern Towhee,0.6294,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
363.0,366.0,Pipilo erythrophthalmus,Eastern Towhee,0.5651,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
369.0,372.0,Pipilo erythrophthalmus,Eastern Towhee,0.6445,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
372.0,375.0,Pipilo erythrophthalmus,Eastern Towhee,0.3946,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
384.0,387.0,Pipilo erythrophthalmus,Eastern Towhee,0.6479,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
387.0,390.0,Pipilo erythrophthalmus,Eastern Towhee,0.4512,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
390.0,393.0,Pipilo erythrophthalmus,Eastern Towhee,0.3666,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
393.0,396.0,Pipilo erythrophthalmus,Eastern Towhee,0.3468,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
396.0,399.0,Pipilo erythrophthalmus,Eastern Towhee,0.2848,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
399.0,402.0,Pipilo erythrophthalmus,Eastern Towhee,0.7857,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
402.0,405.0,Pipilo erythrophthalmus,Eastern Towhee,0.4670,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
405.0,408.0,Pipilo erythrophthalmus,Eastern Towhee,0.5915,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
411.0,414.0,Pipilo erythrophthalmus,Eastern Towhee,0.6453,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
417.0,420.0,Pipilo erythrophthalmus,Eastern Towhee,0.6729,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
420.0,423.0,Pipilo erythrophthalmus,Eastern Towhee,0.3976,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
423.0,426.0,Pipilo erythrophthalmus,Eastern Towhee,0.7875,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
426.0,429.0,Pipilo erythrophthalmus,Eastern Towhee,0.7129,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
432.0,435.0,Pipilo erythrophthalmus,Eastern Towhee,0.4040,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
435.0,438.0,Pipilo erythrophthalmus,Eastern Towhee,0.3066,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
441.0,444.0,Pipilo erythrophthalmus,Eastern Towhee,0.3993,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
444.0,447.0,Pipilo erythrophthalmus,Eastern Towhee,0.3671,D:\Bird_Anuran_ARUs\IF06\SMM2-31_20260318_055100.wav
