Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Spizella pusilla,Field Sparrow,0.5392,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
6.0,9.0,Spizella pusilla,Field Sparrow,0.8961,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
18.0,21.0,Spizella pusilla,Field Sparrow,0.2522,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
21.0,24.0,Spizella pusilla,Field Sparrow,0.5157,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
60.0,63.0,Spizella pusilla,Field Sparrow,0.6265,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
84.0,87.0,Spizella pusilla,Field Sparrow,0.8732,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
90.0,93.0,Corvus ossifragus,Fish Crow,0.2781,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
99.0,102.0,Spizella pusilla,Field Sparrow,0.4829,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
117.0,120.0,Spizella pusilla,Field Sparrow,0.6535,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
129.0,132.0,Spizella pusilla,Field Sparrow,0.2888,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
138.0,141.0,Spizella pusilla,Field Sparrow,0.5569,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
171.0,174.0,Spizella pusilla,Field Sparrow,0.5373,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
192.0,195.0,Spizella pusilla,Field Sparrow,0.8049,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
201.0,204.0,Spizella pusilla,Field Sparrow,0.7268,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
207.0,210.0,Spizella pusilla,Field Sparrow,0.3599,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
225.0,228.0,Spizella pusilla,Field Sparrow,0.7198,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
228.0,231.0,Geothlypis trichas,Common Yellowthroat,0.2725,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
255.0,258.0,Spizella pusilla,Field Sparrow,0.7324,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
267.0,270.0,Spizella pusilla,Field Sparrow,0.8449,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
285.0,288.0,Spizella pusilla,Field Sparrow,0.5438,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
288.0,291.0,Baeolophus bicolor,Tufted Titmouse,0.5560,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
294.0,297.0,Spizella pusilla,Field Sparrow,0.2679,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
309.0,312.0,Spizella pusilla,Field Sparrow,0.4667,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
327.0,330.0,Corvus brachyrhynchos,American Crow,0.3546,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
345.0,348.0,Spizella pusilla,Field Sparrow,0.3579,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
351.0,354.0,Spizella pusilla,Field Sparrow,0.7959,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
360.0,363.0,Baeolophus bicolor,Tufted Titmouse,0.4984,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
363.0,366.0,Spizella pusilla,Field Sparrow,0.8750,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
369.0,372.0,Spizella pusilla,Field Sparrow,0.4564,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
375.0,378.0,Spizella pusilla,Field Sparrow,0.4787,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
378.0,381.0,Spizella pusilla,Field Sparrow,0.2764,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
381.0,384.0,Spizella pusilla,Field Sparrow,0.2690,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
384.0,387.0,Spizella pusilla,Field Sparrow,0.5658,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
387.0,390.0,Spizella pusilla,Field Sparrow,0.7983,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
393.0,396.0,Spizella pusilla,Field Sparrow,0.3146,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
405.0,408.0,Spizella pusilla,Field Sparrow,0.4774,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
417.0,420.0,Spizella pusilla,Field Sparrow,0.5279,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260327_063802.wav
