Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pipilo erythrophthalmus,Eastern Towhee,0.9695,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
3.0,6.0,Pipilo erythrophthalmus,Eastern Towhee,0.9210,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
9.0,12.0,Pipilo erythrophthalmus,Eastern Towhee,0.9673,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
12.0,15.0,Pipilo erythrophthalmus,Eastern Towhee,0.8438,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
15.0,18.0,Pipilo erythrophthalmus,Eastern Towhee,0.9448,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
18.0,21.0,Pipilo erythrophthalmus,Eastern Towhee,0.9876,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
21.0,24.0,Pipilo erythrophthalmus,Eastern Towhee,0.7792,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
24.0,27.0,Pipilo erythrophthalmus,Eastern Towhee,0.9742,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
27.0,30.0,Pipilo erythrophthalmus,Eastern Towhee,0.9210,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
33.0,36.0,Pipilo erythrophthalmus,Eastern Towhee,0.9876,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
36.0,39.0,Pipilo erythrophthalmus,Eastern Towhee,0.8083,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
42.0,45.0,Pipilo erythrophthalmus,Eastern Towhee,0.9702,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
45.0,48.0,Pipilo erythrophthalmus,Eastern Towhee,0.9349,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
51.0,54.0,Pipilo erythrophthalmus,Eastern Towhee,0.9779,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
54.0,57.0,Pipilo erythrophthalmus,Eastern Towhee,0.8187,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
60.0,63.0,Pipilo erythrophthalmus,Eastern Towhee,0.9551,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
63.0,66.0,Pipilo erythrophthalmus,Eastern Towhee,0.9465,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
66.0,69.0,Pipilo erythrophthalmus,Eastern Towhee,0.9455,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
69.0,72.0,Pipilo erythrophthalmus,Eastern Towhee,0.9657,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
75.0,78.0,Pipilo erythrophthalmus,Eastern Towhee,0.7036,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
84.0,87.0,Pipilo erythrophthalmus,Eastern Towhee,0.4647,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
87.0,90.0,Pipilo erythrophthalmus,Eastern Towhee,0.6078,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
93.0,96.0,Pipilo erythrophthalmus,Eastern Towhee,0.7702,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
96.0,99.0,Pipilo erythrophthalmus,Eastern Towhee,0.6620,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
99.0,102.0,Pipilo erythrophthalmus,Eastern Towhee,0.5422,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
105.0,108.0,Pipilo erythrophthalmus,Eastern Towhee,0.4987,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
108.0,111.0,Pipilo erythrophthalmus,Eastern Towhee,0.6481,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
111.0,114.0,Pipilo erythrophthalmus,Eastern Towhee,0.3276,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
117.0,120.0,Pipilo erythrophthalmus,Eastern Towhee,0.4993,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
123.0,126.0,Pipilo erythrophthalmus,Eastern Towhee,0.8753,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
132.0,135.0,Pipilo erythrophthalmus,Eastern Towhee,0.4186,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
135.0,138.0,Pipilo erythrophthalmus,Eastern Towhee,0.9022,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
138.0,141.0,Pipilo erythrophthalmus,Eastern Towhee,0.8404,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
141.0,144.0,Pipilo erythrophthalmus,Eastern Towhee,0.4317,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
144.0,147.0,Pipilo erythrophthalmus,Eastern Towhee,0.7894,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
147.0,150.0,Pipilo erythrophthalmus,Eastern Towhee,0.4687,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
153.0,156.0,Pipilo erythrophthalmus,Eastern Towhee,0.7907,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
156.0,159.0,Pipilo erythrophthalmus,Eastern Towhee,0.8560,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
162.0,165.0,Pipilo erythrophthalmus,Eastern Towhee,0.8909,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
171.0,174.0,Pipilo erythrophthalmus,Eastern Towhee,0.9187,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
174.0,177.0,Pipilo erythrophthalmus,Eastern Towhee,0.8314,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
177.0,180.0,Pipilo erythrophthalmus,Eastern Towhee,0.7158,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
180.0,183.0,Pipilo erythrophthalmus,Eastern Towhee,0.4662,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
183.0,186.0,Pipilo erythrophthalmus,Eastern Towhee,0.6470,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
186.0,189.0,Pipilo erythrophthalmus,Eastern Towhee,0.7812,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
189.0,192.0,Pipilo erythrophthalmus,Eastern Towhee,0.9218,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
192.0,195.0,Pipilo erythrophthalmus,Eastern Towhee,0.9224,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
195.0,198.0,Pipilo erythrophthalmus,Eastern Towhee,0.7955,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
195.0,198.0,Setophaga pinus,Pine Warbler,0.2736,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
198.0,201.0,Pipilo erythrophthalmus,Eastern Towhee,0.5509,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
201.0,204.0,Pipilo erythrophthalmus,Eastern Towhee,0.7015,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
204.0,207.0,Pipilo erythrophthalmus,Eastern Towhee,0.9115,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
210.0,213.0,Pipilo erythrophthalmus,Eastern Towhee,0.3407,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
213.0,216.0,Pipilo erythrophthalmus,Eastern Towhee,0.7321,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
216.0,219.0,Pipilo erythrophthalmus,Eastern Towhee,0.9756,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
219.0,222.0,Pipilo erythrophthalmus,Eastern Towhee,0.4417,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
222.0,225.0,Pipilo erythrophthalmus,Eastern Towhee,0.9916,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
225.0,228.0,Pipilo erythrophthalmus,Eastern Towhee,0.9932,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
228.0,231.0,Pipilo erythrophthalmus,Eastern Towhee,0.9754,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
231.0,234.0,Seiurus aurocapilla,Ovenbird,0.2642,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
234.0,237.0,Pipilo erythrophthalmus,Eastern Towhee,0.9481,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
237.0,240.0,Pipilo erythrophthalmus,Eastern Towhee,0.9908,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
240.0,243.0,Pipilo erythrophthalmus,Eastern Towhee,0.9931,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
243.0,246.0,Pipilo erythrophthalmus,Eastern Towhee,0.9696,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
246.0,249.0,Pipilo erythrophthalmus,Eastern Towhee,0.4671,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
249.0,252.0,Pipilo erythrophthalmus,Eastern Towhee,0.8858,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
252.0,255.0,Pipilo erythrophthalmus,Eastern Towhee,0.9887,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260418_050800.wav
