Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Antrostomus carolinensis,Chuck-will's-widow,0.9661,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
6.0,9.0,Antrostomus carolinensis,Chuck-will's-widow,0.8458,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
93.0,96.0,Antrostomus carolinensis,Chuck-will's-widow,0.2794,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
96.0,99.0,Antrostomus carolinensis,Chuck-will's-widow,0.4789,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
99.0,102.0,Antrostomus carolinensis,Chuck-will's-widow,0.9733,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
129.0,132.0,Antrostomus carolinensis,Chuck-will's-widow,0.9579,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
177.0,180.0,Antrostomus carolinensis,Chuck-will's-widow,0.7019,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
243.0,246.0,Antrostomus carolinensis,Chuck-will's-widow,0.7001,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
246.0,249.0,Antrostomus carolinensis,Chuck-will's-widow,0.9097,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
249.0,252.0,Antrostomus carolinensis,Chuck-will's-widow,0.9846,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
285.0,288.0,Antrostomus carolinensis,Chuck-will's-widow,0.3361,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
291.0,294.0,Antrostomus carolinensis,Chuck-will's-widow,0.8365,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260427_232800.wav
