Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Zenaida macroura,Mourning Dove,0.5682,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
15.0,18.0,Zenaida macroura,Mourning Dove,0.3196,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
27.0,30.0,Zenaida macroura,Mourning Dove,0.8649,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
42.0,45.0,Zenaida macroura,Mourning Dove,0.8902,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
54.0,57.0,Zenaida macroura,Mourning Dove,0.4686,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
66.0,69.0,Zenaida macroura,Mourning Dove,0.7059,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
81.0,84.0,Zenaida macroura,Mourning Dove,0.7246,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
105.0,108.0,Zenaida macroura,Mourning Dove,0.3221,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
123.0,126.0,Setophaga pinus,Pine Warbler,0.5357,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
183.0,186.0,Zenaida macroura,Mourning Dove,0.8507,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
195.0,198.0,Zenaida macroura,Mourning Dove,0.3784,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
210.0,213.0,Zenaida macroura,Mourning Dove,0.6202,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
225.0,228.0,Zenaida macroura,Mourning Dove,0.8226,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
228.0,231.0,Setophaga pinus,Pine Warbler,0.8930,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
231.0,234.0,Setophaga pinus,Pine Warbler,0.8078,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
237.0,240.0,Zenaida macroura,Mourning Dove,0.9318,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
261.0,264.0,Zenaida macroura,Mourning Dove,0.6965,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
264.0,267.0,Zenaida macroura,Mourning Dove,0.8312,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
273.0,276.0,Zenaida macroura,Mourning Dove,0.8607,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260309_174700.wav
