Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4665,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
6.0,9.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.6867,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
9.0,12.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.2858,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
12.0,15.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.7703,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
15.0,18.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.6897,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
18.0,21.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.2597,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
21.0,24.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.5311,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
24.0,27.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4776,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
30.0,33.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.2726,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
33.0,36.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.8582,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
66.0,69.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.6870,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
75.0,78.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4083,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
78.0,81.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.5211,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
81.0,84.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4751,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
84.0,87.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.7869,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
90.0,93.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.3369,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
93.0,96.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.3270,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
141.0,144.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4148,D:\Bird_Anuran_ARUs\RE06\SMM2-17_20260315_015100.wav
