Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Antrostomus carolinensis,Chuck-will's-widow,0.7003,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
87.0,90.0,Corvus brachyrhynchos,American Crow,0.3507,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
144.0,147.0,Antrostomus carolinensis,Chuck-will's-widow,0.5364,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
162.0,165.0,Antrostomus carolinensis,Chuck-will's-widow,0.9156,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
174.0,177.0,Antrostomus carolinensis,Chuck-will's-widow,0.4588,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
192.0,195.0,Antrostomus carolinensis,Chuck-will's-widow,0.7240,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
195.0,198.0,Antrostomus carolinensis,Chuck-will's-widow,0.5386,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
246.0,249.0,Antrostomus carolinensis,Chuck-will's-widow,0.9651,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
249.0,252.0,Antrostomus carolinensis,Chuck-will's-widow,0.4033,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
255.0,258.0,Antrostomus carolinensis,Chuck-will's-widow,0.5306,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
258.0,261.0,Antrostomus carolinensis,Chuck-will's-widow,0.9594,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
261.0,264.0,Antrostomus carolinensis,Chuck-will's-widow,0.9756,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
270.0,273.0,Antrostomus carolinensis,Chuck-will's-widow,0.9735,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260418_002000.wav
