Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Antrostomus carolinensis,Chuck-will's-widow,0.8610,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
3.0,6.0,Antrostomus carolinensis,Chuck-will's-widow,0.9805,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
6.0,9.0,Antrostomus carolinensis,Chuck-will's-widow,0.9585,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
9.0,12.0,Antrostomus carolinensis,Chuck-will's-widow,0.9621,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
12.0,15.0,Antrostomus carolinensis,Chuck-will's-widow,0.9937,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
15.0,18.0,Antrostomus carolinensis,Chuck-will's-widow,0.9987,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
18.0,21.0,Antrostomus carolinensis,Chuck-will's-widow,0.9996,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
21.0,24.0,Antrostomus carolinensis,Chuck-will's-widow,0.9797,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
24.0,27.0,Antrostomus carolinensis,Chuck-will's-widow,0.9714,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
27.0,30.0,Antrostomus carolinensis,Chuck-will's-widow,0.9951,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
30.0,33.0,Antrostomus carolinensis,Chuck-will's-widow,0.9967,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
33.0,36.0,Antrostomus carolinensis,Chuck-will's-widow,0.9942,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
36.0,39.0,Antrostomus carolinensis,Chuck-will's-widow,0.9910,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260416_021800.wav
