Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Meleagris gallopavo,Wild Turkey,0.2567,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
12.0,15.0,Poecile carolinensis,Carolina Chickadee,0.8703,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
24.0,27.0,Dryobates pubescens,Downy Woodpecker,0.8060,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
30.0,33.0,Poecile carolinensis,Carolina Chickadee,0.5830,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
48.0,51.0,Setophaga pinus,Pine Warbler,0.9110,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
51.0,54.0,Setophaga pinus,Pine Warbler,0.7897,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
60.0,63.0,Meleagris gallopavo,Wild Turkey,0.3791,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
63.0,66.0,Setophaga pinus,Pine Warbler,0.5023,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
78.0,81.0,Meleagris gallopavo,Wild Turkey,0.3449,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
87.0,90.0,Setophaga pinus,Pine Warbler,0.3375,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
156.0,159.0,Strix varia,Barred Owl,0.8363,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
156.0,159.0,Setophaga pinus,Pine Warbler,0.3042,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
159.0,162.0,Strix varia,Barred Owl,0.3571,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
168.0,171.0,Strix varia,Barred Owl,0.2924,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
228.0,231.0,Strix varia,Barred Owl,0.2863,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
264.0,267.0,Setophaga pinus,Pine Warbler,0.6803,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
273.0,276.0,Sitta pusilla,Brown-headed Nuthatch,0.8857,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
276.0,279.0,Sitta pusilla,Brown-headed Nuthatch,0.9872,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
279.0,282.0,Sitta pusilla,Brown-headed Nuthatch,0.8065,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
279.0,282.0,Dryobates pubescens,Downy Woodpecker,0.4410,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
282.0,285.0,Sitta pusilla,Brown-headed Nuthatch,0.9432,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
285.0,288.0,Sitta pusilla,Brown-headed Nuthatch,0.9638,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
288.0,291.0,Sitta pusilla,Brown-headed Nuthatch,0.9149,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
291.0,294.0,Sitta pusilla,Brown-headed Nuthatch,0.9958,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
294.0,297.0,Sitta pusilla,Brown-headed Nuthatch,0.9903,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
297.0,300.0,Sitta pusilla,Brown-headed Nuthatch,0.9864,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
300.0,303.0,Sitta pusilla,Brown-headed Nuthatch,0.9783,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
303.0,306.0,Sitta pusilla,Brown-headed Nuthatch,0.9946,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
306.0,309.0,Sitta pusilla,Brown-headed Nuthatch,0.9874,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
315.0,318.0,Setophaga pinus,Pine Warbler,0.6288,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
318.0,321.0,Sitta pusilla,Brown-headed Nuthatch,0.8852,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
318.0,321.0,Setophaga pinus,Pine Warbler,0.4423,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
321.0,324.0,Sitta pusilla,Brown-headed Nuthatch,0.4808,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
351.0,354.0,Setophaga pinus,Pine Warbler,0.3974,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
357.0,360.0,Setophaga pinus,Pine Warbler,0.7492,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
360.0,363.0,Setophaga pinus,Pine Warbler,0.4379,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
363.0,366.0,Setophaga pinus,Pine Warbler,0.8476,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
372.0,375.0,Setophaga pinus,Pine Warbler,0.8765,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
375.0,378.0,Setophaga pinus,Pine Warbler,0.3214,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
381.0,384.0,Setophaga pinus,Pine Warbler,0.8646,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
399.0,402.0,Sitta pusilla,Brown-headed Nuthatch,0.2582,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
402.0,405.0,Molothrus ater,Brown-headed Cowbird,0.7172,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
414.0,417.0,Sitta pusilla,Brown-headed Nuthatch,0.9836,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
426.0,429.0,Setophaga pinus,Pine Warbler,0.4373,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
495.0,498.0,Pipilo erythrophthalmus,Eastern Towhee,0.4475,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
504.0,507.0,Pipilo erythrophthalmus,Eastern Towhee,0.2520,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
507.0,510.0,Pipilo erythrophthalmus,Eastern Towhee,0.4082,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
513.0,516.0,Pipilo erythrophthalmus,Eastern Towhee,0.2694,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
516.0,519.0,Pipilo erythrophthalmus,Eastern Towhee,0.2611,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
522.0,525.0,Pipilo erythrophthalmus,Eastern Towhee,0.2963,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
525.0,528.0,Pipilo erythrophthalmus,Eastern Towhee,0.2563,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
528.0,531.0,Pipilo erythrophthalmus,Eastern Towhee,0.4749,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
534.0,537.0,Pipilo erythrophthalmus,Eastern Towhee,0.2795,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260321_064702.wav
