Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Lithobates palustris,Pickerel Frog,0.4963,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
9.0,12.0,Lithobates palustris,Pickerel Frog,0.2900,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
12.0,15.0,Lithobates palustris,Pickerel Frog,0.5581,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
15.0,18.0,Lithobates palustris,Pickerel Frog,0.2588,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
18.0,21.0,Lithobates palustris,Pickerel Frog,0.5231,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
66.0,69.0,Lithobates palustris,Pickerel Frog,0.4925,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
69.0,72.0,Lithobates palustris,Pickerel Frog,0.5266,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
72.0,75.0,Lithobates palustris,Pickerel Frog,0.4692,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
75.0,78.0,Lithobates palustris,Pickerel Frog,0.4310,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
78.0,81.0,Lithobates palustris,Pickerel Frog,0.2833,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
120.0,123.0,Lithobates palustris,Pickerel Frog,0.3205,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
204.0,207.0,Lithobates palustris,Pickerel Frog,0.4222,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
207.0,210.0,Lithobates palustris,Pickerel Frog,0.4996,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
228.0,231.0,Lithobates palustris,Pickerel Frog,0.2977,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260311_214900.wav
