Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Pipilo erythrophthalmus,Eastern Towhee,0.7914,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
12.0,15.0,Piranga olivacea,Scarlet Tanager,0.4258,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
15.0,18.0,Pipilo erythrophthalmus,Eastern Towhee,0.5531,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
21.0,24.0,Setophaga citrina,Hooded Warbler,0.4781,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
27.0,30.0,Pipilo erythrophthalmus,Eastern Towhee,0.8836,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
36.0,39.0,Pipilo erythrophthalmus,Eastern Towhee,0.9573,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
42.0,45.0,Setophaga pinus,Pine Warbler,0.9816,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
45.0,48.0,Pipilo erythrophthalmus,Eastern Towhee,0.8387,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
48.0,51.0,Setophaga pinus,Pine Warbler,0.5655,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
51.0,54.0,Pipilo erythrophthalmus,Eastern Towhee,0.9151,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
57.0,60.0,Piranga olivacea,Scarlet Tanager,0.2893,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
60.0,63.0,Setophaga pinus,Pine Warbler,0.8078,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
69.0,72.0,Pipilo erythrophthalmus,Eastern Towhee,0.8815,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
78.0,81.0,Pipilo erythrophthalmus,Eastern Towhee,0.6334,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
84.0,87.0,Pipilo erythrophthalmus,Eastern Towhee,0.5527,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
87.0,90.0,Pipilo erythrophthalmus,Eastern Towhee,0.3471,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
96.0,99.0,Pipilo erythrophthalmus,Eastern Towhee,0.6960,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
102.0,105.0,Molothrus ater,Brown-headed Cowbird,0.2743,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
111.0,114.0,Pipilo erythrophthalmus,Eastern Towhee,0.7453,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
123.0,126.0,Pipilo erythrophthalmus,Eastern Towhee,0.4645,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
129.0,132.0,Pipilo erythrophthalmus,Eastern Towhee,0.5937,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
144.0,147.0,Pipilo erythrophthalmus,Eastern Towhee,0.4076,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
159.0,162.0,Pipilo erythrophthalmus,Eastern Towhee,0.5448,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
174.0,177.0,Pipilo erythrophthalmus,Eastern Towhee,0.3906,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
186.0,189.0,Pipilo erythrophthalmus,Eastern Towhee,0.4351,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
201.0,204.0,Pipilo erythrophthalmus,Eastern Towhee,0.3310,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260327_063802.wav
