Start (s),End (s),Scientific name,Common name,Confidence,File
129.0,132.0,Antrostomus carolinensis,Chuck-will's-widow,0.6052,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
150.0,153.0,Antrostomus carolinensis,Chuck-will's-widow,0.2503,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
156.0,159.0,Antrostomus carolinensis,Chuck-will's-widow,0.8733,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
168.0,171.0,Antrostomus carolinensis,Chuck-will's-widow,0.3171,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
171.0,174.0,Antrostomus carolinensis,Chuck-will's-widow,0.9163,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
174.0,177.0,Antrostomus carolinensis,Chuck-will's-widow,0.9108,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
186.0,189.0,Antrostomus carolinensis,Chuck-will's-widow,0.6688,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
189.0,192.0,Antrostomus carolinensis,Chuck-will's-widow,0.6871,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
192.0,195.0,Antrostomus carolinensis,Chuck-will's-widow,0.6409,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
195.0,198.0,Antrostomus carolinensis,Chuck-will's-widow,0.3729,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
198.0,201.0,Antrostomus carolinensis,Chuck-will's-widow,0.6745,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
201.0,204.0,Antrostomus carolinensis,Chuck-will's-widow,0.9727,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
204.0,207.0,Antrostomus carolinensis,Chuck-will's-widow,0.9868,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
207.0,210.0,Antrostomus carolinensis,Chuck-will's-widow,0.9904,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
210.0,213.0,Antrostomus carolinensis,Chuck-will's-widow,0.9887,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
213.0,216.0,Antrostomus carolinensis,Chuck-will's-widow,0.9889,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
216.0,219.0,Antrostomus carolinensis,Chuck-will's-widow,0.9731,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260414_231700.wav
