Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Lithobates palustris,Pickerel Frog,0.2961,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
93.0,96.0,Lithobates palustris,Pickerel Frog,0.2937,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
159.0,162.0,Strix varia,Barred Owl,0.3300,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
162.0,165.0,Strix varia,Barred Owl,0.2797,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
168.0,171.0,Strix varia,Barred Owl,0.3070,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
171.0,174.0,Strix varia,Barred Owl,0.2590,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
174.0,177.0,Strix varia,Barred Owl,0.3213,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
186.0,189.0,Strix varia,Barred Owl,0.3214,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
240.0,243.0,Strix varia,Barred Owl,0.2559,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
270.0,273.0,Strix varia,Barred Owl,0.2593,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
273.0,276.0,Strix varia,Barred Owl,0.2603,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
276.0,279.0,Strix varia,Barred Owl,0.3050,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
285.0,288.0,Strix varia,Barred Owl,0.2624,D:\Bird_Anuran_ARUs\IF01\SMM2-27_20260315_235200.wav
