Start (s),End (s),Scientific name,Common name,Confidence,File
9.0,12.0,Engine,Engine,0.3520,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
15.0,18.0,Engine,Engine,0.4410,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
18.0,21.0,Engine,Engine,0.6790,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
21.0,24.0,Engine,Engine,0.6070,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
24.0,27.0,Engine,Engine,0.4049,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
30.0,33.0,Engine,Engine,0.2919,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
39.0,42.0,Engine,Engine,0.2658,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
42.0,45.0,Engine,Engine,0.3866,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
45.0,48.0,Engine,Engine,0.8279,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
48.0,51.0,Engine,Engine,0.5635,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
84.0,87.0,Engine,Engine,0.2836,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
90.0,93.0,Engine,Engine,0.3277,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
93.0,96.0,Engine,Engine,0.6022,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
132.0,135.0,Engine,Engine,0.3775,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
267.0,270.0,Engine,Engine,0.5325,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
276.0,279.0,Engine,Engine,0.7599,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
297.0,300.0,Engine,Engine,0.3690,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260331_010500.wav
