Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Sturnella magna,Eastern Meadowlark,0.8460,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
6.0,9.0,Sturnella magna,Eastern Meadowlark,0.7444,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
27.0,30.0,Sturnella magna,Eastern Meadowlark,0.8013,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
36.0,39.0,Sturnella magna,Eastern Meadowlark,0.3072,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
42.0,45.0,Sturnella magna,Eastern Meadowlark,0.9004,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
45.0,48.0,Sturnella magna,Eastern Meadowlark,0.6841,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
51.0,54.0,Sturnella magna,Eastern Meadowlark,0.7667,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
66.0,69.0,Sturnella magna,Eastern Meadowlark,0.4422,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
69.0,72.0,Sturnella magna,Eastern Meadowlark,0.3589,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
78.0,81.0,Sturnella magna,Eastern Meadowlark,0.7559,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
81.0,84.0,Sturnella magna,Eastern Meadowlark,0.8241,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
87.0,90.0,Sturnella magna,Eastern Meadowlark,0.8751,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
114.0,117.0,Sturnella magna,Eastern Meadowlark,0.2809,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
129.0,132.0,Sturnella magna,Eastern Meadowlark,0.4399,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
150.0,153.0,Sturnella magna,Eastern Meadowlark,0.3681,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
171.0,174.0,Sturnella magna,Eastern Meadowlark,0.3297,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
174.0,177.0,Sturnella magna,Eastern Meadowlark,0.9161,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
201.0,204.0,Sturnella magna,Eastern Meadowlark,0.6046,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
219.0,222.0,Sturnella magna,Eastern Meadowlark,0.3325,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260308_174600.wav
