Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Zonotrichia albicollis,White-throated Sparrow,0.3337,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
45.0,48.0,Sturnella magna,Eastern Meadowlark,0.2940,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
96.0,99.0,Sturnella magna,Eastern Meadowlark,0.5679,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
126.0,129.0,Thryothorus ludovicianus,Carolina Wren,0.8497,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
129.0,132.0,Thryothorus ludovicianus,Carolina Wren,0.9086,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
132.0,135.0,Thryothorus ludovicianus,Carolina Wren,0.9934,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
135.0,138.0,Thryothorus ludovicianus,Carolina Wren,0.6649,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
138.0,141.0,Thryothorus ludovicianus,Carolina Wren,0.8646,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
141.0,144.0,Thryothorus ludovicianus,Carolina Wren,0.9775,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
147.0,150.0,Thryothorus ludovicianus,Carolina Wren,0.6140,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
150.0,153.0,Thryothorus ludovicianus,Carolina Wren,0.2773,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
153.0,156.0,Thryothorus ludovicianus,Carolina Wren,0.8733,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
159.0,162.0,Thryothorus ludovicianus,Carolina Wren,0.8163,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
165.0,168.0,Thryothorus ludovicianus,Carolina Wren,0.7894,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
171.0,174.0,Thryothorus ludovicianus,Carolina Wren,0.6303,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
177.0,180.0,Thryothorus ludovicianus,Carolina Wren,0.8609,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
180.0,183.0,Thryothorus ludovicianus,Carolina Wren,0.8457,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
228.0,231.0,Sturnella magna,Eastern Meadowlark,0.5092,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
237.0,240.0,Icterus spurius,Orchard Oriole,0.2757,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
264.0,267.0,Sturnella magna,Eastern Meadowlark,0.3772,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260418_182000.wav
