Start (s),End (s),Scientific name,Common name,Confidence,File
18.0,21.0,Sturnella magna,Eastern Meadowlark,0.7462,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
30.0,33.0,Icterus spurius,Orchard Oriole,0.2525,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
42.0,45.0,Sturnella magna,Eastern Meadowlark,0.2815,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
57.0,60.0,Sturnella magna,Eastern Meadowlark,0.5193,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
90.0,93.0,Sturnella magna,Eastern Meadowlark,0.5590,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
99.0,102.0,Sturnella magna,Eastern Meadowlark,0.3389,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
123.0,126.0,Sturnella magna,Eastern Meadowlark,0.7521,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
150.0,153.0,Sturnella magna,Eastern Meadowlark,0.5038,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
168.0,171.0,Sturnella magna,Eastern Meadowlark,0.7754,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
240.0,243.0,Engine,Engine,0.2891,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
354.0,357.0,Sturnella magna,Eastern Meadowlark,0.6652,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
432.0,435.0,Melanerpes carolinus,Red-bellied Woodpecker,0.4901,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
468.0,471.0,Sturnella magna,Eastern Meadowlark,0.7089,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
495.0,498.0,Setophaga dominica,Yellow-throated Warbler,0.3673,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
498.0,501.0,Sturnella magna,Eastern Meadowlark,0.7290,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
567.0,570.0,Engine,Engine,0.3124,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
570.0,573.0,Sturnella magna,Eastern Meadowlark,0.6598,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
705.0,708.0,Cardinalis cardinalis,Northern Cardinal,0.3666,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
711.0,714.0,Sturnella magna,Eastern Meadowlark,0.2801,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
729.0,732.0,Cardinalis cardinalis,Northern Cardinal,0.4244,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
735.0,738.0,Spinus tristis,American Goldfinch,0.4215,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
750.0,753.0,Cardinalis cardinalis,Northern Cardinal,0.6054,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
906.0,909.0,Sturnella magna,Eastern Meadowlark,0.4529,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
912.0,915.0,Sturnella magna,Eastern Meadowlark,0.7329,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
924.0,927.0,Sturnella magna,Eastern Meadowlark,0.7032,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
930.0,933.0,Sturnella magna,Eastern Meadowlark,0.9427,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
939.0,942.0,Sturnella magna,Eastern Meadowlark,0.9736,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
951.0,954.0,Sturnella magna,Eastern Meadowlark,0.7206,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260416_061102.wav
