Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Charadrius vociferus,Killdeer,0.3908,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
3.0,6.0,Charadrius vociferus,Killdeer,0.5583,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
6.0,9.0,Charadrius vociferus,Killdeer,0.5764,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
9.0,12.0,Charadrius vociferus,Killdeer,0.5933,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
12.0,15.0,Charadrius vociferus,Killdeer,0.5955,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
15.0,18.0,Lithobates palustris,Pickerel Frog,0.5629,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
18.0,21.0,Lithobates palustris,Pickerel Frog,0.6183,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
21.0,24.0,Lithobates palustris,Pickerel Frog,0.7931,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
24.0,27.0,Lithobates palustris,Pickerel Frog,0.3716,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
36.0,39.0,Lithobates palustris,Pickerel Frog,0.3846,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
39.0,42.0,Charadrius vociferus,Killdeer,0.3777,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
42.0,45.0,Charadrius vociferus,Killdeer,0.6526,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
42.0,45.0,Lithobates palustris,Pickerel Frog,0.5102,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
45.0,48.0,Charadrius vociferus,Killdeer,0.2659,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
48.0,51.0,Charadrius vociferus,Killdeer,0.3521,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
51.0,54.0,Charadrius vociferus,Killdeer,0.4978,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
54.0,57.0,Lithobates palustris,Pickerel Frog,0.2572,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
57.0,60.0,Charadrius vociferus,Killdeer,0.6236,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
60.0,63.0,Lithobates palustris,Pickerel Frog,0.5715,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
60.0,63.0,Charadrius vociferus,Killdeer,0.4995,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
69.0,72.0,Charadrius vociferus,Killdeer,0.3195,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
78.0,81.0,Charadrius vociferus,Killdeer,0.4391,D:\Bird_Anuran_ARUs\RE08\SMM2-30_20260309_184700.wav
