Start (s),End (s),Scientific name,Common name,Confidence,File
3.0,6.0,Molothrus ater,Brown-headed Cowbird,0.9656,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
6.0,9.0,Molothrus ater,Brown-headed Cowbird,0.9907,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
12.0,15.0,Molothrus ater,Brown-headed Cowbird,0.9943,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
18.0,21.0,Molothrus ater,Brown-headed Cowbird,0.9798,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
21.0,24.0,Molothrus ater,Brown-headed Cowbird,0.9907,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
30.0,33.0,Molothrus ater,Brown-headed Cowbird,0.8041,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
33.0,36.0,Molothrus ater,Brown-headed Cowbird,0.9535,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
42.0,45.0,Molothrus ater,Brown-headed Cowbird,0.7581,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
48.0,51.0,Molothrus ater,Brown-headed Cowbird,0.7692,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
51.0,54.0,Molothrus ater,Brown-headed Cowbird,0.2762,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
51.0,54.0,Parkesia motacilla,Louisiana Waterthrush,0.2531,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
54.0,57.0,Molothrus ater,Brown-headed Cowbird,0.6753,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
57.0,60.0,Cardinalis cardinalis,Northern Cardinal,0.3813,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
66.0,69.0,Molothrus ater,Brown-headed Cowbird,0.5191,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
69.0,72.0,Molothrus ater,Brown-headed Cowbird,0.8892,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
75.0,78.0,Molothrus ater,Brown-headed Cowbird,0.9675,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
87.0,90.0,Molothrus ater,Brown-headed Cowbird,0.9639,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
102.0,105.0,Molothrus ater,Brown-headed Cowbird,0.4059,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
105.0,108.0,Molothrus ater,Brown-headed Cowbird,0.9855,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
111.0,114.0,Molothrus ater,Brown-headed Cowbird,0.3558,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
117.0,120.0,Molothrus ater,Brown-headed Cowbird,0.8307,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
120.0,123.0,Setophaga citrina,Hooded Warbler,0.2517,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
123.0,126.0,Molothrus ater,Brown-headed Cowbird,0.9424,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
126.0,129.0,Molothrus ater,Brown-headed Cowbird,0.9109,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
129.0,132.0,Baeolophus bicolor,Tufted Titmouse,0.7621,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
129.0,132.0,Molothrus ater,Brown-headed Cowbird,0.4076,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
132.0,135.0,Baeolophus bicolor,Tufted Titmouse,0.4089,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
135.0,138.0,Molothrus ater,Brown-headed Cowbird,0.5134,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
138.0,141.0,Molothrus ater,Brown-headed Cowbird,0.7249,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
141.0,144.0,Molothrus ater,Brown-headed Cowbird,0.9939,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
159.0,162.0,Molothrus ater,Brown-headed Cowbird,0.8777,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
165.0,168.0,Molothrus ater,Brown-headed Cowbird,0.9803,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
171.0,174.0,Molothrus ater,Brown-headed Cowbird,0.8193,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
180.0,183.0,Geothlypis trichas,Common Yellowthroat,0.3223,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
189.0,192.0,Molothrus ater,Brown-headed Cowbird,0.8410,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
201.0,204.0,Molothrus ater,Brown-headed Cowbird,0.9830,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
210.0,213.0,Geothlypis trichas,Common Yellowthroat,0.3823,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
222.0,225.0,Molothrus ater,Brown-headed Cowbird,0.8762,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
225.0,228.0,Molothrus ater,Brown-headed Cowbird,0.8424,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
231.0,234.0,Molothrus ater,Brown-headed Cowbird,0.7569,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
243.0,246.0,Molothrus ater,Brown-headed Cowbird,0.9838,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
249.0,252.0,Molothrus ater,Brown-headed Cowbird,0.9832,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
255.0,258.0,Cardinalis cardinalis,Northern Cardinal,0.3245,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
258.0,261.0,Molothrus ater,Brown-headed Cowbird,0.3786,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
261.0,264.0,Molothrus ater,Brown-headed Cowbird,0.8096,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
267.0,270.0,Molothrus ater,Brown-headed Cowbird,0.8717,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
276.0,279.0,Molothrus ater,Brown-headed Cowbird,0.7056,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
282.0,285.0,Molothrus ater,Brown-headed Cowbird,0.8641,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
285.0,288.0,Pipilo erythrophthalmus,Eastern Towhee,0.8941,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
288.0,291.0,Molothrus ater,Brown-headed Cowbird,0.4243,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
297.0,300.0,Molothrus ater,Brown-headed Cowbird,0.8281,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
309.0,312.0,Pipilo erythrophthalmus,Eastern Towhee,0.3506,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
315.0,318.0,Molothrus ater,Brown-headed Cowbird,0.9798,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
321.0,324.0,Molothrus ater,Brown-headed Cowbird,0.6761,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
333.0,336.0,Molothrus ater,Brown-headed Cowbird,0.8765,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
342.0,345.0,Molothrus ater,Brown-headed Cowbird,0.9782,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
351.0,354.0,Molothrus ater,Brown-headed Cowbird,0.4817,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
360.0,363.0,Molothrus ater,Brown-headed Cowbird,0.9731,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
366.0,369.0,Molothrus ater,Brown-headed Cowbird,0.9478,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
372.0,375.0,Molothrus ater,Brown-headed Cowbird,0.5972,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
378.0,381.0,Molothrus ater,Brown-headed Cowbird,0.9801,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
390.0,393.0,Molothrus ater,Brown-headed Cowbird,0.9592,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
534.0,537.0,Setophaga pinus,Pine Warbler,0.5035,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
546.0,549.0,Setophaga pinus,Pine Warbler,0.7844,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
558.0,561.0,Setophaga pinus,Pine Warbler,0.2686,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
606.0,609.0,Poecile carolinensis,Carolina Chickadee,0.8458,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
615.0,618.0,Poecile carolinensis,Carolina Chickadee,0.7600,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
618.0,621.0,Poecile carolinensis,Carolina Chickadee,0.3479,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
627.0,630.0,Poecile carolinensis,Carolina Chickadee,0.2615,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260326_064002.wav
