Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Corvus brachyrhynchos,American Crow,0.9574,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
3.0,6.0,Corvus brachyrhynchos,American Crow,0.9315,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
6.0,9.0,Corvus brachyrhynchos,American Crow,0.8909,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
9.0,12.0,Corvus brachyrhynchos,American Crow,0.9398,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
12.0,15.0,Corvus brachyrhynchos,American Crow,0.9765,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
12.0,15.0,Pipilo erythrophthalmus,Eastern Towhee,0.6000,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
12.0,15.0,Cardinalis cardinalis,Northern Cardinal,0.3236,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
15.0,18.0,Corvus brachyrhynchos,American Crow,0.9135,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
18.0,21.0,Corvus brachyrhynchos,American Crow,0.8027,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
21.0,24.0,Corvus brachyrhynchos,American Crow,0.8893,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
24.0,27.0,Corvus brachyrhynchos,American Crow,0.8298,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
27.0,30.0,Corvus brachyrhynchos,American Crow,0.7365,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
27.0,30.0,Pipilo erythrophthalmus,Eastern Towhee,0.3710,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
30.0,33.0,Corvus brachyrhynchos,American Crow,0.7863,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
30.0,33.0,Pipilo erythrophthalmus,Eastern Towhee,0.5329,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
33.0,36.0,Corvus brachyrhynchos,American Crow,0.7109,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
36.0,39.0,Corvus brachyrhynchos,American Crow,0.9117,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
36.0,39.0,Seiurus aurocapilla,Ovenbird,0.7370,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
39.0,42.0,Corvus brachyrhynchos,American Crow,0.9902,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
42.0,45.0,Corvus brachyrhynchos,American Crow,0.6544,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
42.0,45.0,Pipilo erythrophthalmus,Eastern Towhee,0.4894,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
42.0,45.0,Cardinalis cardinalis,Northern Cardinal,0.2931,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
45.0,48.0,Corvus brachyrhynchos,American Crow,0.7395,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
48.0,51.0,Corvus brachyrhynchos,American Crow,0.9251,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
51.0,54.0,Corvus brachyrhynchos,American Crow,0.7979,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
51.0,54.0,Pipilo erythrophthalmus,Eastern Towhee,0.4268,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
54.0,57.0,Corvus brachyrhynchos,American Crow,0.9706,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
54.0,57.0,Pipilo erythrophthalmus,Eastern Towhee,0.9368,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
54.0,57.0,Seiurus aurocapilla,Ovenbird,0.4427,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
57.0,60.0,Pipilo erythrophthalmus,Eastern Towhee,0.8264,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
57.0,60.0,Corvus brachyrhynchos,American Crow,0.7264,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
60.0,63.0,Corvus brachyrhynchos,American Crow,0.9336,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
63.0,66.0,Corvus brachyrhynchos,American Crow,0.8527,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
63.0,66.0,Cardinalis cardinalis,Northern Cardinal,0.3636,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
66.0,69.0,Corvus brachyrhynchos,American Crow,0.9001,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
66.0,69.0,Pipilo erythrophthalmus,Eastern Towhee,0.7606,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
69.0,72.0,Corvus brachyrhynchos,American Crow,0.7781,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
69.0,72.0,Cardinalis cardinalis,Northern Cardinal,0.3896,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
72.0,75.0,Corvus brachyrhynchos,American Crow,0.7170,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
78.0,81.0,Corvus brachyrhynchos,American Crow,0.9507,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
78.0,81.0,Seiurus aurocapilla,Ovenbird,0.7704,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
81.0,84.0,Corvus brachyrhynchos,American Crow,0.5700,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
84.0,87.0,Corvus brachyrhynchos,American Crow,0.4314,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
87.0,90.0,Corvus brachyrhynchos,American Crow,0.4887,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
87.0,90.0,Geothlypis trichas,Common Yellowthroat,0.2707,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
90.0,93.0,Corvus brachyrhynchos,American Crow,0.9417,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
93.0,96.0,Corvus brachyrhynchos,American Crow,0.8588,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
96.0,99.0,Corvus brachyrhynchos,American Crow,0.6782,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
99.0,102.0,Corvus brachyrhynchos,American Crow,0.5801,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
102.0,105.0,Corvus brachyrhynchos,American Crow,0.9497,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
105.0,108.0,Corvus brachyrhynchos,American Crow,0.7596,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
105.0,108.0,Pipilo erythrophthalmus,Eastern Towhee,0.3901,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
108.0,111.0,Corvus brachyrhynchos,American Crow,0.8630,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
111.0,114.0,Corvus brachyrhynchos,American Crow,0.6176,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
114.0,117.0,Corvus brachyrhynchos,American Crow,0.7931,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
117.0,120.0,Corvus brachyrhynchos,American Crow,0.8898,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
120.0,123.0,Corvus brachyrhynchos,American Crow,0.9433,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
123.0,126.0,Corvus brachyrhynchos,American Crow,0.8940,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
126.0,129.0,Corvus brachyrhynchos,American Crow,0.9767,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
129.0,132.0,Corvus brachyrhynchos,American Crow,0.7644,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
132.0,135.0,Corvus brachyrhynchos,American Crow,0.9803,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
135.0,138.0,Corvus brachyrhynchos,American Crow,0.8377,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
138.0,141.0,Corvus brachyrhynchos,American Crow,0.7467,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
141.0,144.0,Corvus brachyrhynchos,American Crow,0.7859,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
144.0,147.0,Corvus brachyrhynchos,American Crow,0.4843,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
147.0,150.0,Corvus brachyrhynchos,American Crow,0.8749,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
150.0,153.0,Corvus brachyrhynchos,American Crow,0.5282,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
153.0,156.0,Corvus brachyrhynchos,American Crow,0.8989,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
156.0,159.0,Corvus brachyrhynchos,American Crow,0.9832,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
159.0,162.0,Corvus brachyrhynchos,American Crow,0.9306,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
162.0,165.0,Corvus brachyrhynchos,American Crow,0.8260,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
162.0,165.0,Seiurus aurocapilla,Ovenbird,0.2621,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
165.0,168.0,Corvus brachyrhynchos,American Crow,0.8906,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
168.0,171.0,Corvus brachyrhynchos,American Crow,0.7779,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
168.0,171.0,Seiurus aurocapilla,Ovenbird,0.4835,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
171.0,174.0,Corvus brachyrhynchos,American Crow,0.8958,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
174.0,177.0,Corvus brachyrhynchos,American Crow,0.6501,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
177.0,180.0,Corvus brachyrhynchos,American Crow,0.4975,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
180.0,183.0,Corvus brachyrhynchos,American Crow,0.9614,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
183.0,186.0,Corvus brachyrhynchos,American Crow,0.8303,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
186.0,189.0,Corvus brachyrhynchos,American Crow,0.9278,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
189.0,192.0,Corvus brachyrhynchos,American Crow,0.9578,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
192.0,195.0,Corvus brachyrhynchos,American Crow,0.9697,D:\Bird_Anuran_ARUs\IF03\SMM2-28_20260412_181500.wav
