Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Corvus brachyrhynchos,American Crow,0.8379,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
3.0,6.0,Cardinalis cardinalis,Northern Cardinal,0.5003,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
12.0,15.0,Corvus brachyrhynchos,American Crow,0.6853,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
18.0,21.0,Corvus brachyrhynchos,American Crow,0.8447,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
18.0,21.0,Cardinalis cardinalis,Northern Cardinal,0.6465,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
24.0,27.0,Setophaga discolor,Prairie Warbler,0.2642,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
27.0,30.0,Corvus brachyrhynchos,American Crow,0.7638,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
30.0,33.0,Corvus brachyrhynchos,American Crow,0.3250,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
36.0,39.0,Cardinalis cardinalis,Northern Cardinal,0.6032,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
42.0,45.0,Corvus brachyrhynchos,American Crow,0.4622,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
45.0,48.0,Corvus brachyrhynchos,American Crow,0.5570,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
57.0,60.0,Corvus brachyrhynchos,American Crow,0.3742,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
66.0,69.0,Corvus brachyrhynchos,American Crow,0.9668,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
69.0,72.0,Corvus brachyrhynchos,American Crow,0.9195,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
72.0,75.0,Corvus brachyrhynchos,American Crow,0.4050,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
72.0,75.0,Setophaga discolor,Prairie Warbler,0.2686,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
75.0,78.0,Corvus brachyrhynchos,American Crow,0.7800,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
75.0,78.0,Cardinalis cardinalis,Northern Cardinal,0.3737,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
78.0,81.0,Corvus brachyrhynchos,American Crow,0.4821,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
81.0,84.0,Setophaga discolor,Prairie Warbler,0.2802,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
87.0,90.0,Cardinalis cardinalis,Northern Cardinal,0.3552,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
87.0,90.0,Corvus brachyrhynchos,American Crow,0.2590,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
93.0,96.0,Cardinalis cardinalis,Northern Cardinal,0.3818,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
99.0,102.0,Cardinalis cardinalis,Northern Cardinal,0.3073,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
102.0,105.0,Cardinalis cardinalis,Northern Cardinal,0.5188,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
105.0,108.0,Corvus brachyrhynchos,American Crow,0.5972,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
105.0,108.0,Cardinalis cardinalis,Northern Cardinal,0.3279,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
111.0,114.0,Corvus brachyrhynchos,American Crow,0.5844,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
114.0,117.0,Corvus brachyrhynchos,American Crow,0.2675,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260422_050300.wav
