Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Corvus brachyrhynchos,American Crow,0.7669,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
3.0,6.0,Corvus brachyrhynchos,American Crow,0.6815,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
6.0,9.0,Corvus brachyrhynchos,American Crow,0.3955,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
21.0,24.0,Corvus brachyrhynchos,American Crow,0.2539,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
24.0,27.0,Corvus brachyrhynchos,American Crow,0.8480,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
27.0,30.0,Corvus brachyrhynchos,American Crow,0.7255,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
30.0,33.0,Corvus brachyrhynchos,American Crow,0.6181,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
33.0,36.0,Corvus brachyrhynchos,American Crow,0.9024,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
36.0,39.0,Corvus brachyrhynchos,American Crow,0.5424,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
45.0,48.0,Corvus brachyrhynchos,American Crow,0.4709,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
51.0,54.0,Corvus brachyrhynchos,American Crow,0.8263,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
54.0,57.0,Corvus brachyrhynchos,American Crow,0.5506,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
69.0,72.0,Corvus brachyrhynchos,American Crow,0.5647,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
72.0,75.0,Corvus brachyrhynchos,American Crow,0.4568,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
75.0,78.0,Corvus brachyrhynchos,American Crow,0.4817,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
84.0,87.0,Corvus brachyrhynchos,American Crow,0.5948,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
99.0,102.0,Corvus brachyrhynchos,American Crow,0.3762,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
111.0,114.0,Corvus brachyrhynchos,American Crow,0.5029,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
114.0,117.0,Corvus brachyrhynchos,American Crow,0.3623,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
117.0,120.0,Corvus brachyrhynchos,American Crow,0.5381,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
126.0,129.0,Corvus brachyrhynchos,American Crow,0.5788,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
129.0,132.0,Corvus brachyrhynchos,American Crow,0.4075,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
132.0,135.0,Corvus brachyrhynchos,American Crow,0.3616,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
135.0,138.0,Corvus brachyrhynchos,American Crow,0.2678,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
138.0,141.0,Corvus brachyrhynchos,American Crow,0.5638,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
144.0,147.0,Corvus brachyrhynchos,American Crow,0.7178,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260421_182300.wav
