Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Corvus brachyrhynchos,American Crow,0.5654,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
3.0,6.0,Corvus brachyrhynchos,American Crow,0.8739,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
6.0,9.0,Corvus brachyrhynchos,American Crow,0.7507,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
9.0,12.0,Corvus brachyrhynchos,American Crow,0.8035,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
15.0,18.0,Corvus brachyrhynchos,American Crow,0.8850,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
18.0,21.0,Corvus brachyrhynchos,American Crow,0.8736,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
21.0,24.0,Corvus brachyrhynchos,American Crow,0.9516,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
24.0,27.0,Corvus brachyrhynchos,American Crow,0.5248,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
27.0,30.0,Corvus brachyrhynchos,American Crow,0.7006,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
30.0,33.0,Corvus brachyrhynchos,American Crow,0.8513,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
33.0,36.0,Corvus brachyrhynchos,American Crow,0.9734,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
42.0,45.0,Corvus brachyrhynchos,American Crow,0.2873,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
45.0,48.0,Corvus brachyrhynchos,American Crow,0.3464,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
48.0,51.0,Corvus brachyrhynchos,American Crow,0.8160,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
57.0,60.0,Corvus brachyrhynchos,American Crow,0.4091,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
60.0,63.0,Corvus brachyrhynchos,American Crow,0.5404,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
72.0,75.0,Corvus brachyrhynchos,American Crow,0.6150,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
75.0,78.0,Corvus brachyrhynchos,American Crow,0.3351,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
111.0,114.0,Corvus brachyrhynchos,American Crow,0.4498,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
168.0,171.0,Corvus brachyrhynchos,American Crow,0.4059,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
177.0,180.0,Corvus brachyrhynchos,American Crow,0.6280,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
180.0,183.0,Corvus brachyrhynchos,American Crow,0.6566,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
186.0,189.0,Corvus brachyrhynchos,American Crow,0.7563,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
192.0,195.0,Corvus brachyrhynchos,American Crow,0.4135,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
195.0,198.0,Corvus brachyrhynchos,American Crow,0.5307,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
210.0,213.0,Corvus brachyrhynchos,American Crow,0.3246,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
348.0,351.0,Cardinalis cardinalis,Northern Cardinal,0.3530,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
363.0,366.0,Corvus brachyrhynchos,American Crow,0.5246,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
366.0,369.0,Cardinalis cardinalis,Northern Cardinal,0.3132,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
369.0,372.0,Corvus brachyrhynchos,American Crow,0.2612,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
378.0,381.0,Corvus brachyrhynchos,American Crow,0.3095,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
390.0,393.0,Corvus brachyrhynchos,American Crow,0.4213,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
414.0,417.0,Corvus brachyrhynchos,American Crow,0.3349,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
468.0,471.0,Cardinalis cardinalis,Northern Cardinal,0.2657,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
516.0,519.0,Baeolophus bicolor,Tufted Titmouse,0.3389,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
537.0,540.0,Baeolophus bicolor,Tufted Titmouse,0.6267,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
543.0,546.0,Baeolophus bicolor,Tufted Titmouse,0.2894,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
603.0,606.0,Cardinalis cardinalis,Northern Cardinal,0.2748,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
609.0,612.0,Cardinalis cardinalis,Northern Cardinal,0.3340,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
612.0,615.0,Cardinalis cardinalis,Northern Cardinal,0.3755,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
621.0,624.0,Cardinalis cardinalis,Northern Cardinal,0.4964,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
630.0,633.0,Cardinalis cardinalis,Northern Cardinal,0.2668,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
633.0,636.0,Cardinalis cardinalis,Northern Cardinal,0.5226,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
696.0,699.0,Cardinalis cardinalis,Northern Cardinal,0.3484,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
702.0,705.0,Cardinalis cardinalis,Northern Cardinal,0.4388,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260318_055100.wav
