Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Antrostomus carolinensis,Chuck-will's-widow,0.9226,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
3.0,6.0,Antrostomus carolinensis,Chuck-will's-widow,0.5674,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
9.0,12.0,Antrostomus carolinensis,Chuck-will's-widow,0.6996,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
12.0,15.0,Antrostomus carolinensis,Chuck-will's-widow,0.4676,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
18.0,21.0,Antrostomus carolinensis,Chuck-will's-widow,0.3990,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
24.0,27.0,Antrostomus carolinensis,Chuck-will's-widow,0.3324,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
33.0,36.0,Antrostomus carolinensis,Chuck-will's-widow,0.9062,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
36.0,39.0,Antrostomus carolinensis,Chuck-will's-widow,0.5029,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
39.0,42.0,Antrostomus carolinensis,Chuck-will's-widow,0.8619,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
45.0,48.0,Antrostomus carolinensis,Chuck-will's-widow,0.3680,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
54.0,57.0,Antrostomus carolinensis,Chuck-will's-widow,0.5213,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
60.0,63.0,Antrostomus carolinensis,Chuck-will's-widow,0.5652,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
69.0,72.0,Antrostomus carolinensis,Chuck-will's-widow,0.9818,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
72.0,75.0,Antrostomus carolinensis,Chuck-will's-widow,0.6431,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
75.0,78.0,Antrostomus carolinensis,Chuck-will's-widow,0.4938,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
78.0,81.0,Antrostomus carolinensis,Chuck-will's-widow,0.3904,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
108.0,111.0,Antrostomus carolinensis,Chuck-will's-widow,0.9031,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
120.0,123.0,Antrostomus carolinensis,Chuck-will's-widow,0.7004,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
144.0,147.0,Antrostomus carolinensis,Chuck-will's-widow,0.6319,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
159.0,162.0,Antrostomus carolinensis,Chuck-will's-widow,0.6040,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
162.0,165.0,Antrostomus carolinensis,Chuck-will's-widow,0.6403,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
165.0,168.0,Antrostomus carolinensis,Chuck-will's-widow,0.9396,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
168.0,171.0,Antrostomus carolinensis,Chuck-will's-widow,0.7699,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
171.0,174.0,Antrostomus carolinensis,Chuck-will's-widow,0.7340,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
174.0,177.0,Antrostomus carolinensis,Chuck-will's-widow,0.9847,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
177.0,180.0,Antrostomus carolinensis,Chuck-will's-widow,0.9974,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
180.0,183.0,Antrostomus carolinensis,Chuck-will's-widow,0.9970,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
183.0,186.0,Antrostomus carolinensis,Chuck-will's-widow,0.9951,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260429_032900.wav
