Start (s),End (s),Scientific name,Common name,Confidence,File
24.0,27.0,Antrostomus carolinensis,Chuck-will's-widow,0.6474,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
90.0,93.0,Antrostomus carolinensis,Chuck-will's-widow,0.8139,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
102.0,105.0,Antrostomus carolinensis,Chuck-will's-widow,0.9944,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
141.0,144.0,Antrostomus carolinensis,Chuck-will's-widow,0.3015,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
189.0,192.0,Antrostomus carolinensis,Chuck-will's-widow,0.6938,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
195.0,198.0,Antrostomus carolinensis,Chuck-will's-widow,0.9833,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
207.0,210.0,Antrostomus carolinensis,Chuck-will's-widow,0.3218,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
213.0,216.0,Antrostomus carolinensis,Chuck-will's-widow,0.6723,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
216.0,219.0,Antrostomus carolinensis,Chuck-will's-widow,0.9609,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
258.0,261.0,Antrostomus carolinensis,Chuck-will's-widow,0.2920,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
261.0,264.0,Antrostomus carolinensis,Chuck-will's-widow,0.9953,D:\Bird_Anuran_ARUs\IF02\SMM2-26_20260424_002500.wav
