Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Strix varia,Barred Owl,0.8328,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
21.0,24.0,Strix varia,Barred Owl,0.9857,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
24.0,27.0,Strix varia,Barred Owl,0.9395,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
27.0,30.0,Strix varia,Barred Owl,0.8447,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
30.0,33.0,Strix varia,Barred Owl,0.9794,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
33.0,36.0,Strix varia,Barred Owl,0.9480,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
36.0,39.0,Strix varia,Barred Owl,0.9925,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
39.0,42.0,Strix varia,Barred Owl,0.9275,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
42.0,45.0,Strix varia,Barred Owl,0.4459,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
45.0,48.0,Strix varia,Barred Owl,0.5439,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
48.0,51.0,Strix varia,Barred Owl,0.9584,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
51.0,54.0,Strix varia,Barred Owl,0.8851,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
54.0,57.0,Strix varia,Barred Owl,0.9798,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
57.0,60.0,Strix varia,Barred Owl,0.9921,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
60.0,63.0,Strix varia,Barred Owl,0.9807,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
63.0,66.0,Strix varia,Barred Owl,0.8373,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
66.0,69.0,Strix varia,Barred Owl,0.6348,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
69.0,72.0,Strix varia,Barred Owl,0.5712,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
87.0,90.0,Strix varia,Barred Owl,0.8314,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
90.0,93.0,Strix varia,Barred Owl,0.7808,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
93.0,96.0,Strix varia,Barred Owl,0.7599,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
117.0,120.0,Strix varia,Barred Owl,0.4118,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
120.0,123.0,Strix varia,Barred Owl,0.8911,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
222.0,225.0,Strix varia,Barred Owl,0.2977,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260310_004700.wav
