Start (s),End (s),Scientific name,Common name,Confidence,File
72.0,75.0,Antrostomus carolinensis,Chuck-will's-widow,0.4049,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
90.0,93.0,Antrostomus carolinensis,Chuck-will's-widow,0.6846,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
117.0,120.0,Antrostomus carolinensis,Chuck-will's-widow,0.5148,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
126.0,129.0,Antrostomus carolinensis,Chuck-will's-widow,0.4228,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
144.0,147.0,Antrostomus carolinensis,Chuck-will's-widow,0.6950,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
153.0,156.0,Antrostomus carolinensis,Chuck-will's-widow,0.9621,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
183.0,186.0,Antrostomus carolinensis,Chuck-will's-widow,0.7059,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
186.0,189.0,Antrostomus carolinensis,Chuck-will's-widow,0.6150,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
198.0,201.0,Antrostomus carolinensis,Chuck-will's-widow,0.5604,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
201.0,204.0,Antrostomus carolinensis,Chuck-will's-widow,0.4982,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
207.0,210.0,Corvus ossifragus,Fish Crow,0.5849,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
216.0,219.0,Antrostomus carolinensis,Chuck-will's-widow,0.9052,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
225.0,228.0,Antrostomus carolinensis,Chuck-will's-widow,0.6488,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
246.0,249.0,Corvus ossifragus,Fish Crow,0.3298,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
264.0,267.0,Antrostomus carolinensis,Chuck-will's-widow,0.4230,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
270.0,273.0,Antrostomus carolinensis,Chuck-will's-widow,0.8651,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
276.0,279.0,Antrostomus carolinensis,Chuck-will's-widow,0.5948,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
279.0,282.0,Antrostomus carolinensis,Chuck-will's-widow,0.8733,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
282.0,285.0,Antrostomus carolinensis,Chuck-will's-widow,0.9556,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
288.0,291.0,Antrostomus carolinensis,Chuck-will's-widow,0.7581,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260418_032000.wav
