Start (s),End (s),Scientific name,Common name,Confidence,File
36.0,39.0,Setophaga pinus,Pine Warbler,0.6043,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
66.0,69.0,Seiurus aurocapilla,Ovenbird,0.6990,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
69.0,72.0,Seiurus aurocapilla,Ovenbird,0.4867,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
72.0,75.0,Cardinalis cardinalis,Northern Cardinal,0.3119,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
99.0,102.0,Seiurus aurocapilla,Ovenbird,0.2656,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
129.0,132.0,Strix varia,Barred Owl,0.7326,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
138.0,141.0,Seiurus aurocapilla,Ovenbird,0.4414,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
144.0,147.0,Strix varia,Barred Owl,0.3644,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
183.0,186.0,Cardinalis cardinalis,Northern Cardinal,0.3716,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
234.0,237.0,Zenaida macroura,Mourning Dove,0.3973,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
255.0,258.0,Strix varia,Barred Owl,0.2693,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
261.0,264.0,Strix varia,Barred Owl,0.5181,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
279.0,282.0,Corvus brachyrhynchos,American Crow,0.3828,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
285.0,288.0,Strix varia,Barred Owl,0.3377,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
288.0,291.0,Zenaida macroura,Mourning Dove,0.2685,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
294.0,297.0,Corvus brachyrhynchos,American Crow,0.6230,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260417_182000.wav
