Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Pipilo erythrophthalmus,Eastern Towhee,0.5079,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
21.0,24.0,Strix varia,Barred Owl,0.4386,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
42.0,45.0,Zenaida macroura,Mourning Dove,0.7218,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
54.0,57.0,Pipilo erythrophthalmus,Eastern Towhee,0.4307,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
54.0,57.0,Baeolophus bicolor,Tufted Titmouse,0.2705,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
57.0,60.0,Zenaida macroura,Mourning Dove,0.6770,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
90.0,93.0,Pipilo erythrophthalmus,Eastern Towhee,0.6369,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
120.0,123.0,Pipilo erythrophthalmus,Eastern Towhee,0.6777,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
132.0,135.0,Pipilo erythrophthalmus,Eastern Towhee,0.6807,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
144.0,147.0,Vireo griseus,White-eyed Vireo,0.8514,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
150.0,153.0,Vireo griseus,White-eyed Vireo,0.9630,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
153.0,156.0,Vireo griseus,White-eyed Vireo,0.8304,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
159.0,162.0,Vireo griseus,White-eyed Vireo,0.8994,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
165.0,168.0,Vireo griseus,White-eyed Vireo,0.8583,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
174.0,177.0,Vireo griseus,White-eyed Vireo,0.8399,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
183.0,186.0,Zenaida macroura,Mourning Dove,0.4894,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
201.0,204.0,Corvus brachyrhynchos,American Crow,0.4640,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
204.0,207.0,Corvus brachyrhynchos,American Crow,0.6162,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
207.0,210.0,Corvus brachyrhynchos,American Crow,0.7477,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
210.0,213.0,Corvus brachyrhynchos,American Crow,0.6488,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
213.0,216.0,Corvus brachyrhynchos,American Crow,0.5644,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
216.0,219.0,Corvus brachyrhynchos,American Crow,0.3808,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
219.0,222.0,Corvus brachyrhynchos,American Crow,0.7124,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
222.0,225.0,Corvus brachyrhynchos,American Crow,0.8022,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260414_181700.wav
