Start (s),End (s),Scientific name,Common name,Confidence,File
6.0,9.0,Strix varia,Barred Owl,0.3334,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
15.0,18.0,Strix varia,Barred Owl,0.5188,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
21.0,24.0,Strix varia,Barred Owl,0.4514,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
24.0,27.0,Strix varia,Barred Owl,0.3316,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
33.0,36.0,Strix varia,Barred Owl,0.9930,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
36.0,39.0,Strix varia,Barred Owl,0.8987,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
39.0,42.0,Strix varia,Barred Owl,0.2549,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
42.0,45.0,Strix varia,Barred Owl,0.3469,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
45.0,48.0,Strix varia,Barred Owl,0.6461,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
63.0,66.0,Strix varia,Barred Owl,0.6469,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
66.0,69.0,Strix varia,Barred Owl,0.6991,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
69.0,72.0,Strix varia,Barred Owl,0.5831,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
78.0,81.0,Strix varia,Barred Owl,0.6064,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
105.0,108.0,Strix varia,Barred Owl,0.9703,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_001200.wav
