Start (s),End (s),Scientific name,Common name,Confidence,File
33.0,36.0,Pipilo erythrophthalmus,Eastern Towhee,0.3775,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
39.0,42.0,Setophaga pinus,Pine Warbler,0.9714,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
48.0,51.0,Pipilo erythrophthalmus,Eastern Towhee,0.3257,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
48.0,51.0,Setophaga pinus,Pine Warbler,0.2654,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
69.0,72.0,Cardinalis cardinalis,Northern Cardinal,0.5191,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
132.0,135.0,Setophaga pinus,Pine Warbler,0.4369,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
150.0,153.0,Pipilo erythrophthalmus,Eastern Towhee,0.3019,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
153.0,156.0,Pipilo erythrophthalmus,Eastern Towhee,0.3322,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
162.0,165.0,Setophaga pinus,Pine Warbler,0.5803,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
168.0,171.0,Pipilo erythrophthalmus,Eastern Towhee,0.3099,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
183.0,186.0,Pipilo erythrophthalmus,Eastern Towhee,0.2698,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
186.0,189.0,Setophaga pinus,Pine Warbler,0.5573,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
192.0,195.0,Setophaga pinus,Pine Warbler,0.2985,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
195.0,198.0,Pipilo erythrophthalmus,Eastern Towhee,0.3769,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
201.0,204.0,Cardinalis cardinalis,Northern Cardinal,0.2903,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
234.0,237.0,Pipilo erythrophthalmus,Eastern Towhee,0.8321,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
297.0,300.0,Cardinalis cardinalis,Northern Cardinal,0.5956,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260409_051200.wav
