Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Cardinalis cardinalis,Northern Cardinal,0.4241,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
3.0,6.0,Cardinalis cardinalis,Northern Cardinal,0.5841,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
12.0,15.0,Cardinalis cardinalis,Northern Cardinal,0.3756,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
15.0,18.0,Cardinalis cardinalis,Northern Cardinal,0.4938,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
18.0,21.0,Cardinalis cardinalis,Northern Cardinal,0.3502,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
21.0,24.0,Cardinalis cardinalis,Northern Cardinal,0.2962,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
33.0,36.0,Strix varia,Barred Owl,0.2863,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
66.0,69.0,Pipilo erythrophthalmus,Eastern Towhee,0.3166,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
84.0,87.0,Pipilo erythrophthalmus,Eastern Towhee,0.5510,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
87.0,90.0,Contopus virens,Eastern Wood-Pewee,0.2716,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
102.0,105.0,Hylocichla mustelina,Wood Thrush,0.4059,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
102.0,105.0,Vireo olivaceus,Red-eyed Vireo,0.2934,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
111.0,114.0,Hylocichla mustelina,Wood Thrush,0.7828,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
120.0,123.0,Hylocichla mustelina,Wood Thrush,0.6955,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
132.0,135.0,Contopus virens,Eastern Wood-Pewee,0.2567,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
162.0,165.0,Strix varia,Barred Owl,0.3206,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
171.0,174.0,Hylocichla mustelina,Wood Thrush,0.4292,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
177.0,180.0,Hylocichla mustelina,Wood Thrush,0.8771,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
183.0,186.0,Hylocichla mustelina,Wood Thrush,0.7427,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
213.0,216.0,Seiurus aurocapilla,Ovenbird,0.4555,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
216.0,219.0,Seiurus aurocapilla,Ovenbird,0.8547,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
225.0,228.0,Seiurus aurocapilla,Ovenbird,0.6470,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
228.0,231.0,Seiurus aurocapilla,Ovenbird,0.7832,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
246.0,249.0,Myiarchus crinitus,Great Crested Flycatcher,0.2642,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
276.0,279.0,Pipilo erythrophthalmus,Eastern Towhee,0.6135,D:\Bird_Anuran_ARUs\IF05\SMM2-22_20260422_182400.wav
