Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.2876,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
24.0,27.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.4478,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
30.0,33.0,Pseudacris crucifer,Spring Peeper,0.3167,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
33.0,36.0,Strix varia,Barred Owl,0.2521,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
45.0,48.0,Pseudacris crucifer,Spring Peeper,0.3229,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
108.0,111.0,Baeolophus bicolor,Tufted Titmouse,0.5584,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
135.0,138.0,Baeolophus bicolor,Tufted Titmouse,0.2628,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
141.0,144.0,Baeolophus bicolor,Tufted Titmouse,0.2708,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
270.0,273.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.5253,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
282.0,285.0,Pseudacris brimleyi,Brimley's Chorus Frog,0.3764,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260302_184100.wav
