Start (s),End (s),Scientific name,Common name,Confidence,File
102.0,105.0,Poecile carolinensis,Carolina Chickadee,0.5153,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
108.0,111.0,Poecile carolinensis,Carolina Chickadee,0.8166,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
111.0,114.0,Poecile carolinensis,Carolina Chickadee,0.5119,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
117.0,120.0,Poecile carolinensis,Carolina Chickadee,0.2841,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
120.0,123.0,Poecile carolinensis,Carolina Chickadee,0.4418,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
129.0,132.0,Poecile carolinensis,Carolina Chickadee,0.5866,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
138.0,141.0,Poecile carolinensis,Carolina Chickadee,0.5949,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
141.0,144.0,Poecile carolinensis,Carolina Chickadee,0.8331,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
144.0,147.0,Poecile carolinensis,Carolina Chickadee,0.7425,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
156.0,159.0,Poecile carolinensis,Carolina Chickadee,0.3317,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260327_180200.wav
