Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Antrostomus carolinensis,Chuck-will's-widow,0.9763,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
3.0,6.0,Antrostomus carolinensis,Chuck-will's-widow,0.9981,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
6.0,9.0,Antrostomus carolinensis,Chuck-will's-widow,0.8707,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
9.0,12.0,Antrostomus carolinensis,Chuck-will's-widow,0.8789,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
12.0,15.0,Antrostomus carolinensis,Chuck-will's-widow,0.9624,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
24.0,27.0,Engine,Engine,0.3846,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
27.0,30.0,Engine,Engine,0.5569,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
30.0,33.0,Engine,Engine,0.6634,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
33.0,36.0,Engine,Engine,0.4616,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
36.0,39.0,Engine,Engine,0.8231,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
39.0,42.0,Engine,Engine,0.9074,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
42.0,45.0,Engine,Engine,0.7606,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
45.0,48.0,Engine,Engine,0.8541,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
48.0,51.0,Engine,Engine,0.3205,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
51.0,54.0,Engine,Engine,0.4660,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
60.0,63.0,Engine,Engine,0.2615,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
63.0,66.0,Engine,Engine,0.5012,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
66.0,69.0,Engine,Engine,0.5467,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
72.0,75.0,Engine,Engine,0.8509,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
117.0,120.0,Engine,Engine,0.2749,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
165.0,168.0,Antrostomus carolinensis,Chuck-will's-widow,0.5533,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
168.0,171.0,Antrostomus carolinensis,Chuck-will's-widow,0.2832,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
171.0,174.0,Antrostomus carolinensis,Chuck-will's-widow,0.9116,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
180.0,183.0,Antrostomus carolinensis,Chuck-will's-widow,0.3440,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
183.0,186.0,Antrostomus carolinensis,Chuck-will's-widow,0.2960,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
186.0,189.0,Antrostomus carolinensis,Chuck-will's-widow,0.3003,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
189.0,192.0,Antrostomus carolinensis,Chuck-will's-widow,0.7478,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
192.0,195.0,Antrostomus carolinensis,Chuck-will's-widow,0.7006,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
195.0,198.0,Antrostomus carolinensis,Chuck-will's-widow,0.2773,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
198.0,201.0,Antrostomus carolinensis,Chuck-will's-widow,0.7549,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
201.0,204.0,Antrostomus carolinensis,Chuck-will's-widow,0.5912,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
219.0,222.0,Antrostomus carolinensis,Chuck-will's-widow,0.9956,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
222.0,225.0,Antrostomus carolinensis,Chuck-will's-widow,0.9950,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
225.0,228.0,Antrostomus carolinensis,Chuck-will's-widow,0.9962,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
228.0,231.0,Antrostomus carolinensis,Chuck-will's-widow,0.9975,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
231.0,234.0,Antrostomus carolinensis,Chuck-will's-widow,0.9800,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
234.0,237.0,Antrostomus carolinensis,Chuck-will's-widow,0.9751,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
237.0,240.0,Antrostomus carolinensis,Chuck-will's-widow,0.9639,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
240.0,243.0,Antrostomus carolinensis,Chuck-will's-widow,0.9790,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
243.0,246.0,Antrostomus carolinensis,Chuck-will's-widow,0.9658,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
246.0,249.0,Antrostomus carolinensis,Chuck-will's-widow,0.9976,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
249.0,252.0,Antrostomus carolinensis,Chuck-will's-widow,0.9867,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
252.0,255.0,Antrostomus carolinensis,Chuck-will's-widow,0.9951,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
255.0,258.0,Antrostomus carolinensis,Chuck-will's-widow,0.9930,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
258.0,261.0,Antrostomus carolinensis,Chuck-will's-widow,0.9947,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
261.0,264.0,Antrostomus carolinensis,Chuck-will's-widow,0.9842,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
264.0,267.0,Antrostomus carolinensis,Chuck-will's-widow,0.9985,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
267.0,270.0,Antrostomus carolinensis,Chuck-will's-widow,0.9960,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
270.0,273.0,Antrostomus carolinensis,Chuck-will's-widow,0.9917,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
273.0,276.0,Antrostomus carolinensis,Chuck-will's-widow,0.9651,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
276.0,279.0,Antrostomus carolinensis,Chuck-will's-widow,0.9899,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
279.0,282.0,Antrostomus carolinensis,Chuck-will's-widow,0.9949,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
282.0,285.0,Antrostomus carolinensis,Chuck-will's-widow,0.9789,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
285.0,288.0,Antrostomus carolinensis,Chuck-will's-widow,0.9919,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
288.0,291.0,Antrostomus carolinensis,Chuck-will's-widow,0.9921,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
291.0,294.0,Antrostomus carolinensis,Chuck-will's-widow,0.9711,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
294.0,297.0,Antrostomus carolinensis,Chuck-will's-widow,0.9920,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
297.0,300.0,Antrostomus carolinensis,Chuck-will's-widow,0.9946,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260415_191800.wav
