Start (s),End (s),Scientific name,Common name,Confidence,File
15.0,18.0,Lithobates palustris,Pickerel Frog,0.5653,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
18.0,21.0,Lithobates palustris,Pickerel Frog,0.3715,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
21.0,24.0,Lithobates palustris,Pickerel Frog,0.5563,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
60.0,63.0,Lithobates palustris,Pickerel Frog,0.3716,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
63.0,66.0,Lithobates palustris,Pickerel Frog,0.6604,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
66.0,69.0,Lithobates palustris,Pickerel Frog,0.7406,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
69.0,72.0,Lithobates palustris,Pickerel Frog,0.5771,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
69.0,72.0,Pseudacris crucifer,Spring Peeper,0.2670,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
72.0,75.0,Lithobates palustris,Pickerel Frog,0.4377,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
75.0,78.0,Lithobates palustris,Pickerel Frog,0.8172,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
78.0,81.0,Lithobates palustris,Pickerel Frog,0.9465,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
81.0,84.0,Lithobates palustris,Pickerel Frog,0.8722,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
84.0,87.0,Lithobates palustris,Pickerel Frog,0.5227,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
87.0,90.0,Lithobates palustris,Pickerel Frog,0.6528,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
174.0,177.0,Lithobates palustris,Pickerel Frog,0.2736,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
228.0,231.0,Lithobates palustris,Pickerel Frog,0.4094,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
234.0,237.0,Lithobates palustris,Pickerel Frog,0.2911,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
237.0,240.0,Lithobates palustris,Pickerel Frog,0.7382,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
240.0,243.0,Lithobates palustris,Pickerel Frog,0.4805,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
243.0,246.0,Lithobates palustris,Pickerel Frog,0.9037,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
246.0,249.0,Lithobates palustris,Pickerel Frog,0.9019,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
249.0,252.0,Lithobates palustris,Pickerel Frog,0.6651,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
252.0,255.0,Lithobates palustris,Pickerel Frog,0.4812,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
255.0,258.0,Lithobates palustris,Pickerel Frog,0.8060,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
264.0,267.0,Lithobates palustris,Pickerel Frog,0.3714,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
270.0,273.0,Lithobates palustris,Pickerel Frog,0.4452,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
273.0,276.0,Lithobates palustris,Pickerel Frog,0.6859,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
276.0,279.0,Lithobates palustris,Pickerel Frog,0.4773,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
279.0,282.0,Lithobates palustris,Pickerel Frog,0.6162,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
285.0,288.0,Lithobates palustris,Pickerel Frog,0.3659,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
294.0,297.0,Lithobates palustris,Pickerel Frog,0.3932,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
297.0,300.0,Lithobates palustris,Pickerel Frog,0.3536,D:\Bird_Anuran_ARUs\RE03\SMM2-19_20260316_045200.wav
