Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,3.0,Baeolophus bicolor,Tufted Titmouse,0.7323,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
6.0,9.0,Baeolophus bicolor,Tufted Titmouse,0.5646,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
12.0,15.0,Baeolophus bicolor,Tufted Titmouse,0.4939,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
12.0,15.0,Poecile carolinensis,Carolina Chickadee,0.3339,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
33.0,36.0,Baeolophus bicolor,Tufted Titmouse,0.8964,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
39.0,42.0,Baeolophus bicolor,Tufted Titmouse,0.4532,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
45.0,48.0,Baeolophus bicolor,Tufted Titmouse,0.8977,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
48.0,51.0,Baeolophus bicolor,Tufted Titmouse,0.5890,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
51.0,54.0,Baeolophus bicolor,Tufted Titmouse,0.4539,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
54.0,57.0,Baeolophus bicolor,Tufted Titmouse,0.9250,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
57.0,60.0,Baeolophus bicolor,Tufted Titmouse,0.3144,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
60.0,63.0,Baeolophus bicolor,Tufted Titmouse,0.5904,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
63.0,66.0,Baeolophus bicolor,Tufted Titmouse,0.8558,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
66.0,69.0,Baeolophus bicolor,Tufted Titmouse,0.7642,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
69.0,72.0,Baeolophus bicolor,Tufted Titmouse,0.5940,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
75.0,78.0,Baeolophus bicolor,Tufted Titmouse,0.5221,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
81.0,84.0,Poecile carolinensis,Carolina Chickadee,0.8358,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
81.0,84.0,Baeolophus bicolor,Tufted Titmouse,0.8086,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
87.0,90.0,Poecile carolinensis,Carolina Chickadee,0.7871,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
87.0,90.0,Baeolophus bicolor,Tufted Titmouse,0.2995,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
90.0,93.0,Poecile carolinensis,Carolina Chickadee,0.9022,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
90.0,93.0,Baeolophus bicolor,Tufted Titmouse,0.7438,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
93.0,96.0,Baeolophus bicolor,Tufted Titmouse,0.8027,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
96.0,99.0,Poecile carolinensis,Carolina Chickadee,0.3137,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
99.0,102.0,Poecile carolinensis,Carolina Chickadee,0.9809,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
99.0,102.0,Baeolophus bicolor,Tufted Titmouse,0.3444,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
102.0,105.0,Baeolophus bicolor,Tufted Titmouse,0.9516,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
108.0,111.0,Poecile carolinensis,Carolina Chickadee,0.9890,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
111.0,114.0,Baeolophus bicolor,Tufted Titmouse,0.9529,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
114.0,117.0,Baeolophus bicolor,Tufted Titmouse,0.7868,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
114.0,117.0,Poecile carolinensis,Carolina Chickadee,0.7241,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
120.0,123.0,Poecile carolinensis,Carolina Chickadee,0.3693,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
123.0,126.0,Poecile carolinensis,Carolina Chickadee,0.8419,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
123.0,126.0,Baeolophus bicolor,Tufted Titmouse,0.3204,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
126.0,129.0,Baeolophus bicolor,Tufted Titmouse,0.6565,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
129.0,132.0,Poecile carolinensis,Carolina Chickadee,0.9146,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
129.0,132.0,Baeolophus bicolor,Tufted Titmouse,0.3815,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
132.0,135.0,Limnothlypis swainsonii,Swainson's Warbler,0.4494,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
135.0,138.0,Poecile carolinensis,Carolina Chickadee,0.9472,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
138.0,141.0,Baeolophus bicolor,Tufted Titmouse,0.9360,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
144.0,147.0,Baeolophus bicolor,Tufted Titmouse,0.2870,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
147.0,150.0,Poecile carolinensis,Carolina Chickadee,0.9576,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
150.0,153.0,Baeolophus bicolor,Tufted Titmouse,0.8948,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
153.0,156.0,Poecile carolinensis,Carolina Chickadee,0.6145,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
153.0,156.0,Baeolophus bicolor,Tufted Titmouse,0.5411,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
156.0,159.0,Poecile carolinensis,Carolina Chickadee,0.8637,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
156.0,159.0,Baeolophus bicolor,Tufted Titmouse,0.7383,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
162.0,165.0,Poecile carolinensis,Carolina Chickadee,0.8030,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
162.0,165.0,Baeolophus bicolor,Tufted Titmouse,0.7578,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
165.0,168.0,Baeolophus bicolor,Tufted Titmouse,0.8490,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
168.0,171.0,Baeolophus bicolor,Tufted Titmouse,0.8651,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260311_094102.wav
