Start (s),End (s),Scientific name,Common name,Confidence,File
993.0,996.0,Cardinalis cardinalis,Northern Cardinal,0.2869,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1116.0,1119.0,Corvus brachyrhynchos,American Crow,0.4457,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1419.0,1422.0,Poecile carolinensis,Carolina Chickadee,0.8682,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1446.0,1449.0,Corvus brachyrhynchos,American Crow,0.3609,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1449.0,1452.0,Corvus brachyrhynchos,American Crow,0.6245,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1452.0,1455.0,Corvus brachyrhynchos,American Crow,0.7755,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1455.0,1458.0,Corvus brachyrhynchos,American Crow,0.7252,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1458.0,1461.0,Corvus brachyrhynchos,American Crow,0.4603,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1461.0,1464.0,Corvus brachyrhynchos,American Crow,0.6351,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1464.0,1467.0,Corvus brachyrhynchos,American Crow,0.6165,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1467.0,1470.0,Corvus brachyrhynchos,American Crow,0.4791,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1485.0,1488.0,Corvus brachyrhynchos,American Crow,0.5677,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1488.0,1491.0,Corvus brachyrhynchos,American Crow,0.5619,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1497.0,1500.0,Corvus brachyrhynchos,American Crow,0.3659,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1764.0,1767.0,Engine,Engine,0.4464,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
1869.0,1872.0,Setophaga pinus,Pine Warbler,0.2869,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
2220.0,2223.0,Setophaga pinus,Pine Warbler,0.4743,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
2646.0,2649.0,Engine,Engine,0.3215,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
2649.0,2652.0,Engine,Engine,0.2556,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
2703.0,2706.0,Strix varia,Barred Owl,0.8215,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
2763.0,2766.0,Strix varia,Barred Owl,0.5120,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_124103.wav
