Start (s),End (s),Scientific name,Common name,Confidence,File
69.0,72.0,Strix varia,Barred Owl,0.4707,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
75.0,78.0,Strix varia,Barred Owl,0.3481,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
921.0,924.0,Strix varia,Barred Owl,0.3521,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1080.0,1083.0,Strix varia,Barred Owl,0.3428,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1770.0,1773.0,Engine,Engine,0.3523,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1833.0,1836.0,Strix varia,Barred Owl,0.8944,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1875.0,1878.0,Strix varia,Barred Owl,0.8535,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1905.0,1908.0,Strix varia,Barred Owl,0.2803,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
1932.0,1935.0,Strix varia,Barred Owl,0.7839,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3195.0,3198.0,Strix varia,Barred Owl,0.4428,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3231.0,3234.0,Strix varia,Barred Owl,0.5535,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3237.0,3240.0,Strix varia,Barred Owl,0.3374,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3240.0,3243.0,Strix varia,Barred Owl,0.8872,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3441.0,3444.0,Strix varia,Barred Owl,0.9965,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3459.0,3462.0,Strix varia,Barred Owl,0.9183,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3477.0,3480.0,Strix varia,Barred Owl,0.6335,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3501.0,3504.0,Strix varia,Barred Owl,0.7234,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3516.0,3519.0,Strix varia,Barred Owl,0.9444,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3531.0,3534.0,Strix varia,Barred Owl,0.9938,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3561.0,3564.0,Strix varia,Barred Owl,0.7830,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3564.0,3567.0,Strix varia,Barred Owl,0.3286,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3576.0,3579.0,Strix varia,Barred Owl,0.8546,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3579.0,3582.0,Strix varia,Barred Owl,0.6123,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
3594.0,3597.0,Strix varia,Barred Owl,0.9957,D:\Bird_Anuran_ARUs\RE05\SMM2-21_20260315_004102.wav
